X,Plate,Sample.Code,OleicAc.concentration.molarity,Oleylamine.concentration.molarity,CdAc.concentration.molarity,Se.concentration.molarity,Run_1_peak_position,Run_1_abs_avg,Run_1_Diameter,Run_2_peak_position,Run_2_peak_abs_avg,Run_2_Diameter,Run_3_peak_position,Run_3_peak_abs_avg,Run_3_Diameter,Avg_peak_position,Std_dev_peak_position,Avg_peak_intensity,Std_dev_peak_intensity,Avg_diameter,Std_dev_diameter,Run_1_FL_Peak_Intensity,Run_1_FL_Peak_Position,Run_2_FL_Peak_Intensity,Run_2_FL_Peak_Position,Run_3_FL_Peak_Intensity,Run_3_FL_Peak_Position,Avg_FL_Peak_Position,Avg_FL_Peak_Intensity,Std_dev_Peak_Position,Std_dev_Peak_Intensity,Run_1_Stokes_shift,Run_2_Stokes_shift,Run_3_Stokes_shift,Avg_Stokes_shift,Std_dev_Stokes_shift
506,6,6-C3,0,0.5,0.025,0.025,403,0.345666667,1.580513833,404,0.400666667,1.589174814,395,0.345,1.509987555,400.6666667,4.932882862,0.363777778,0.031948454,1.559892067,0.043434991,2505,419,2552,405,1130,437,420.3333333,2062.333333,16.04161255,659.5383908,16,1,42,19.66666667,20.74447718
507,6,6-C4,0,0.5,0.025,0.05,403,0.360333333,1.580513833,400,0.388666667,1.55432,397,0.419,1.527818844,400,3,0.389333333,0.029339015,1.554217559,0.026347644,3149,392,2649,424,2468,411,409,2755.333333,16.09347694,288.0050154,-11,24,14,9,18.02775638
508,6,6-C5,0,0.5,0.025,0.075,403,0.4,1.580513833,402,0.464333333,1.57181745,395,0.458666667,1.509987555,400,4.358898944,0.441,0.035619907,1.554106279,0.038454559,3505,422,3030,392,3228,395,403,3254.333333,16.52271164,194.8098788,19,-10,0,3,14.73091986
509,6,6-C6,0,0.5,0.025,0.1,403,0.425666667,1.580513833,401,0.399333333,1.563086036,395,0.482333333,1.509987555,399.6666667,4.163331999,0.435777778,0.042413747,1.551195808,0.036735842,4210,425,3064,422,2747,409,418.6666667,3340.333333,8.504900548,628.4172358,22,21,14,19,4.358898944
510,6,6-C7,0,0.5,0.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
511,6,6-C8,0,0.5,0.05,0.025,404,0.367,1.589174814,403,0.288333333,1.580513833,401,0.38,1.563086036,402.6666667,1.527525232,0.345111111,0.04959876,1.577591561,0.01328762,3104,420,2461,402,3326,397,406.3333333,2963.666667,12.09683154,366.8117895,16,-1,-4,3.666666667,10.78579312
512,6,6-C9,0,0.5,0.05,0.05,404,0.399,1.589174814,402,0.357333333,1.57181745,401,0.416333333,1.563086036,402.3333333,1.527525232,0.390888889,0.030324785,1.574692767,0.013279935,3484,423,2776,421,2987,411,418.3333333,3082.333333,6.429100507,296.7966008,19,19,10,16,5.196152423
513,6,6-C10,0,0.5,0.05,0.075,404,0.436333333,1.589174814,402,0.408666667,1.57181745,401,0.478333333,1.563086036,402.3333333,1.527525232,0.441111111,0.035078219,1.574692767,0.013279935,4170,424,3120,417,3472,420,420.3333333,3587.333333,3.511884584,436.3495031,20,15,19,18,2.645751311
514,6,6-C11,0,0.5,0.05,0.1,404,0.446666667,1.589174814,402,0.431,1.57181745,400,0.492333333,1.55432,402,2,0.456666667,0.031866039,1.571770755,0.017427454,4382,425,3432,425,3438,420,423.3333333,3750.666667,2.886751346,446.4268013,21,23,20,21.33333333,1.527525232
515,6,6-C12,0,0.5,0.075,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
516,6,6-D1,0,0.5,0.075,0.025,402,0.355333333,1.57181745,402,0.329666667,1.57181745,401,0.368333333,1.563086036,401.6666667,0.577350269,0.351111111,0.019676081,1.568906979,0.005041084,2685,419,2655,414,2838,411,414.6666667,2726,4.041451884,80.13738204,17,12,10,13,3.605551275
517,6,6-D2,0,0.5,0.075,0.05,402,0.394666667,1.57181745,402,0.403666667,1.57181745,401,0.406666667,1.563086036,401.6666667,0.577350269,0.401666667,0.006244998,1.568906979,0.005041084,3722,423,3521,393,4131,394,403.3333333,3791.333333,17.03917056,253.811391,21,-9,-7,1.666666667,16.77299417
518,6,6-D3,0,0.5,0.075,0.075,403,0.432,1.580513833,402,0.427,1.57181745,401,0.472,1.563086036,402,1,0.443666667,0.024664414,1.571805773,0.008713905,4273,421,3445,397,3638,421,413,3785.333333,13.85640646,353.7196002,18,-5,20,11,13.89244399
519,6,6-D4,0,0.5,0.075,0.1,403,0.479666667,1.580513833,403,0.458,1.580513833,402,0.510666667,1.57181745,402.6666667,0.577350269,0.482777778,0.026470809,1.577615039,0.005020859,4867,425,3666,422,3921,421,422.6666667,4151.333333,2.081665999,516.6496771,22,19,19,20,1.732050808
520,6,6-D5,0,0.5,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
521,6,6-D6,0,0.5,0.1,0.025,402,0.278333333,1.57181745,401,0.370333333,1.563086036,378,0.367,1.354027007,393.6666667,13.57694124,0.338555555,0.052180598,1.496310164,0.123298143,2823,420,464,495,5404,371,428.6666667,2897,62.45264873,2017.425257,18,94,-7,35,52.60228132
522,6,6-D7,0,0.5,0.1,0.05,402,0.423333333,1.57181745,401,0.429,1.563086036,401,0.431666667,1.563086036,401.3333333,0.577350269,0.428,0.004255715,1.565996507,0.005041084,4097,424,2825,417,3243,418,419.6666667,3388.333333,3.785938897,529.3627196,22,16,17,18.33333333,3.214550254
523,6,6-D8,0,0.5,0.1,0.075,403,0.349333333,1.580513833,401,0.484,1.563086036,401,0.455333333,1.563086036,401.6666667,1.154700538,0.429555555,0.070937636,1.568895301,0.010061944,5348,426,3220,403,3546,420,416.3333333,4038,11.93035345,935.8219204,23,2,19,14.66666667,11.15048579
524,6,6-D9,0,0.5,0.1,0.1,403,0.475333333,1.580513833,401,0.485,1.563086036,400,0.506666667,1.55432,401.3333333,1.527525232,0.489,0.016045076,1.56597329,0.013333469,6214,425,3839,419,4036,419,421,4696.333333,3.464101615,1076.161801,22,18,19,19.66666667,2.081665999
525,6,6-D10,0.125,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
526,6,6-D11,0.125,0.5,0,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
527,6,6-D12,0.125,0.5,0,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
528,6,6-E1,0.125,0.5,0,0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
529,6,6-E2,0.125,0.5,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
530,6,6-E3,0.125,0.5,0.025,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
531,6,6-E4,0.125,0.5,0.025,0.025,377,0.421666667,1.34466679,NA,NA,NA,NA,NA,NA,377,NA,0.421666667,NA,1.34466679,NA,2585,440,217,693,141,694,609,981,146.3591473,1134.623579,63,NA,NA,63,NA
532,6,6-E5,0.125,0.5,0.025,0.05,377,0.47,1.34466679,NA,NA,NA,378,0.579333333,1.354027007,377.5,0.707106781,0.524666667,0.077310341,1.349346898,0.006618673,375,541,348,521,802,484,515.3333333,508.3333333,28.9194283,207.94604,164,NA,106,135,41.01219331
533,6,6-E6,0.125,0.5,0.025,0.075,378,0.512333333,1.354027007,NA,NA,NA,377,0.606,1.34466679,377.5,0.707106781,0.559166667,0.066232335,1.349346899,0.006618673,473,539,731,486,448,531,518.6666667,550.6666667,28.57154762,127.9227197,161,NA,154,157.5,4.949747468
534,6,6-E7,0.125,0.5,0.025,0.1,377,0.563,1.34466679,378,0.625,1.354027007,377,0.681666667,1.34466679,377.3333333,0.577350269,0.623222222,0.059353305,1.347786862,0.005404123,698,499,360,698,797,489,562,618.3333333,117.8855377,187.0870267,122,320,112,184.6666667,117.3087095
535,6,6-E8,0.125,0.5,0.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
536,6,6-E9,0.125,0.5,0.05,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,695,198,695,154,696,695.3333333,183.3333333,0.577350269,20.74179891,NA,NA,NA,NA,NA
537,6,6-E10,0.125,0.5,0.05,0.05,378,0.468,1.354027007,NA,NA,NA,NA,NA,NA,378,NA,0.468,NA,1.354027007,NA,315,518,274,691,223,698,635.6666667,270.6666667,101.9624114,37.63272807,140,NA,NA,140,NA
538,6,6-E11,0.125,0.5,0.05,0.075,378,0.488666667,1.354027007,NA,NA,NA,378,0.663,1.354027007,378,0,0.575833334,0.123272282,1.354027007,3.08879E-10,743,486,196,681,413,517,561.3333333,450.6666667,104.7870857,224.8945432,108,NA,139,123.5,21.92031022
539,6,6-E12,0.125,0.5,0.05,0.1,378,0.548,1.354027007,NA,NA,NA,377,0.713333333,1.34466679,377.5,0.707106781,0.630666667,0.116908321,1.349346899,0.006618673,400,527,784,490,476,521,512.6666667,553.3333333,19.85782801,166.030787,149,NA,144,146.5,3.535533906
540,6,6-F1,0.125,0.5,0.075,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
541,6,6-F2,0.125,0.5,0.075,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,185,551,606,497,231,545,531,340.6666667,29.59729717,188.5565049,NA,NA,NA,NA,NA
542,6,6-F3,0.125,0.5,0.075,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,143,559,451,511,367,526,532,320.3333333,24.55605832,129.9982906,NA,NA,NA,NA,NA
543,6,6-F4,0.125,0.5,0.075,0.075,377,0.468333333,1.34466679,NA,NA,NA,NA,NA,NA,377,NA,0.468333333,NA,1.34466679,NA,270,531,918,485,215,559,525,467.6666667,37.36308338,319.2244073,154,NA,NA,154,NA
544,6,6-F5,0.125,0.5,0.075,0.1,378,0.514333333,1.354027007,NA,NA,NA,NA,NA,NA,378,NA,0.514333333,NA,1.354027007,NA,1460,464,207,693,369,531,562.6666667,678.6666667,117.7384106,556.4304888,86,NA,NA,86,NA
545,6,6-F6,0.125,0.5,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
546,6,6-F7,0.125,0.5,0.1,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,136,693,1292,476,197,560,576.3333333,541.6666667,109.4181582,531.1499056,NA,NA,NA,NA,NA
547,6,6-F8,0.125,0.5,0.1,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,650,496,1068,478,291,697,557,669.6666667,121.577136,317.5136043,NA,NA,NA,NA,NA
548,6,6-F9,0.125,0.5,0.1,0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,294,526,399,523,152,681,576.6666667,281.6666667,90.36776711,101.2137452,NA,NA,NA,NA,NA
549,6,6-F10,0.125,0.5,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,727,493,310,541,142,690,574.6666667,393,102.7245508,245.9308846,NA,NA,NA,NA,NA
550,6,6-F11,0.25,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
551,6,6-F12,0.25,0.5,0,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
552,6,6-G1,0.25,0.5,0,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
553,6,6-G2,0.25,0.5,0,0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
554,6,6-G3,0.25,0.5,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
555,6,6-G4,0.25,0.5,0.025,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
556,6,6-G5,0.25,0.5,0.025,0.025,377,0.488,1.34466679,NA,NA,NA,NA,NA,NA,377,NA,0.488,NA,1.34466679,NA,251,698,1388,474,456,512,561.3333333,698.3333333,119.8721541,494.7971526,321,NA,NA,321,NA
557,6,6-G6,0.25,0.5,0.025,0.05,377,0.517333333,1.34466679,NA,NA,NA,NA,NA,NA,377,NA,0.517333333,NA,1.34466679,NA,1017,483,4927,440,501,512,478.3333333,2148.333333,36.22614157,1976.074448,106,NA,NA,106,NA
558,6,6-G7,0.25,0.5,0.025,0.075,377,0.583666667,1.34466679,NA,NA,NA,378,0.684333333,1.354027007,377.5,0.707106781,0.634,0.071182082,1.349346898,0.006618673,771,493,800,493,343,540,508.6666667,638,27.13546265,208.9322059,116,NA,162,139,32.52691193
559,6,6-G8,0.25,0.5,0.025,0.1,378,0.6,1.354027007,NA,NA,NA,378,0.762666667,1.354027007,378,0,0.681333333,0.115022703,1.354027007,3.08879E-10,743,496,169,694,462,531,573.6666667,458,105.6708727,234.3515877,118,NA,153,135.5,24.74873734
560,6,6-G9,0.25,0.5,0.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
561,6,6-G10,0.25,0.5,0.05,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,299,534,150,688,3514,452,558,1321,119.8165264,1551.877787,NA,NA,NA,NA,NA
562,6,6-G11,0.25,0.5,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,750,493,327,538,283,547,526,453.3333333,28.93095228,210.542685,NA,NA,NA,NA,NA
563,6,6-G12,0.25,0.5,0.05,0.075,379,0.554,1.363372707,NA,NA,NA,NA,NA,NA,379,NA,0.554,NA,1.363372707,NA,2230,458,214,696,694,510,554.6666667,1046,125.1292665,859.8418459,79,NA,NA,79,NA
564,6,6-H1,0.25,0.5,0.05,0.1,379,0.545,1.363372707,NA,NA,NA,NA,NA,NA,379,NA,0.545,NA,1.363372707,NA,611,506,741,506,1132,493,501.6666667,828,7.505553499,221.4151455,127,NA,NA,127,NA
565,6,6-H2,0.25,0.5,0.075,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
566,6,6-H3,0.25,0.5,0.075,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1074,483,717,509,368,542,511.3333333,719.6666667,29.56912804,288.2294611,NA,NA,NA,NA,NA
567,6,6-H4,0.25,0.5,0.075,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,694,646,512,436,533,579.6666667,404,99.57074537,211.8678834,NA,NA,NA,NA,NA
568,6,6-H5,0.25,0.5,0.075,0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270,699,1049,494,1614,483,558.6666667,977.6666667,121.6566206,550.9992942,NA,NA,NA,NA,NA
569,6,6-H6,0.25,0.5,0.075,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266,550,738,509,220,582,547,408,36.59234893,234.0996939,NA,NA,NA,NA,NA
570,6,6-H7,0.25,0.5,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
571,6,6-H8,0.25,0.5,0.1,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1141,482,6347,440,285,559,493.6666667,2591,60.35174673,2678.785297,NA,NA,NA,NA,NA
572,6,6-H9,0.25,0.5,0.1,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,145,695,6273,440,310,558,564.3333333,2242.666667,127.6179193,2850.672007,NA,NA,NA,NA,NA
573,6,6-H10,0.25,0.5,0.1,0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,755,503,693,515,798,516,511.3333333,748.6666667,7.234178138,43.09936839,NA,NA,NA,NA,NA
574,6,6-H11,0.25,0.5,0.1,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,241,691,277,699,200,589,659.6666667,239.3333333,61.32971004,31.45720197,NA,NA,NA,NA,NA
575,6,6-H12,0.375,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
576,7,7-A1,0.375,0.5,0,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
577,7,7-A2,0.375,0.5,0,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,7,7-A3,0.375,0.5,0,0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
579,7,7-A4,0.375,0.5,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
580,7,7-A5,0.375,0.5,0.025,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
581,7,7-A6,0.375,0.5,0.025,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,875,523,1618,486,647,513,507.3333333,1046.666667,19.13983629,414.5779648,NA,NA,NA,NA,NA
582,7,7-A7,0.375,0.5,0.025,0.05,378,0.817,1.354027007,NA,NA,NA,378,0.791,1.354027007,378,0,0.804,0.018384776,1.354027007,3.08879E-10,1351,499,442,537,450,534,523.3333333,747.6666667,21.1266025,426.6335925,121,NA,156,138.5,24.74873734
583,7,7-A8,0.375,0.5,0.025,0.075,378,0.888666667,1.354027007,NA,NA,NA,NA,NA,NA,378,NA,0.888666667,NA,1.354027007,NA,1204,513,322,559,8465,440,504,3330.333333,60.00833275,3648.568882,135,NA,NA,135,NA
584,7,7-A9,0.375,0.5,0.025,0.1,378,0.850333333,1.354027007,NA,NA,NA,377,0.891,1.34466679,377.5,0.707106781,0.870666667,0.028755676,1.349346899,0.006618673,1058,516,911,509,672,524,516.3333333,880.3333333,7.505553499,159.0688181,138,NA,147,142.5,6.363961031
585,7,7-A10,0.375,0.5,0.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
586,7,7-A11,0.375,0.5,0.05,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,422,544,288,563,1448,490,532.3333333,719.3333333,37.87259343,518.1411219,NA,NA,NA,NA,NA
587,7,7-A12,0.375,0.5,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,297,697,710,526,960,509,577.3333333,655.6666667,103.9823703,273.381703,NA,NA,NA,NA,NA
588,7,7-B1,0.375,0.5,0.05,0.075,377,0.814,1.34466679,NA,NA,NA,378,0.864666667,1.354027007,377.5,0.707106781,0.839333333,0.035826744,1.349346898,0.006618673,893,526,132,597,1471,493,538.6666667,832,53.14445722,548.3435663,149,NA,115,132,24.04163056
589,7,7-B2,0.375,0.5,0.05,0.1,377,0.838333333,1.34466679,NA,NA,NA,378,0.900333333,1.354027007,377.5,0.707106781,0.869333333,0.043840621,1.349346898,0.006618673,1224,509,689,523,1189,503,511.6666667,1034,10.26320288,244.3699381,132,NA,125,128.5,4.949747468
590,7,7-B3,0.375,0.5,0.075,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
591,7,7-B4,0.375,0.5,0.075,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346,562,845,515,457,544,540.3333333,549.3333333,23.71356855,213.9226236,NA,NA,NA,NA,NA
592,7,7-B5,0.375,0.5,0.075,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,559,544,546,536,7678,443,507.6666667,2927.666667,56.14564394,3358.997106,NA,NA,NA,NA,NA
593,7,7-B6,0.375,0.5,0.075,0.075,378,0.816666667,1.354027007,NA,NA,NA,NA,NA,NA,378,NA,0.816666667,NA,1.354027007,NA,2771,478,1685,490,9589,440,469.3333333,4681.666667,26.1023626,3498.217578,100,NA,NA,100,NA
594,7,7-B7,0.375,0.5,0.075,0.1,378,0.893,1.354027007,NA,NA,NA,378,0.901333333,1.354027007,378,0,0.897166667,0.005892557,1.354027007,3.08879E-10,1189,524,1936,483,908,519,508.6666667,1344.333333,22.36813209,433.8143484,146,NA,141,143.5,3.535533906
595,7,7-B8,0.375,0.5,0.1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
596,7,7-B9,0.375,0.5,0.1,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14508,431,164,690,754,527,549.3333333,5142,130.9363713,6627.140761,NA,NA,NA,NA,NA
597,7,7-B10,0.375,0.5,0.1,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2616,480,381,557,377,559,532,1124.666667,45.04442252,1054.533177,NA,NA,NA,NA,NA
598,7,7-B11,0.375,0.5,0.1,0.075,378,0.776,1.354027007,NA,NA,NA,NA,NA,NA,378,NA,0.776,NA,1.354027007,NA,1169,513,590,538,196,694,581.6666667,651.6666667,98.08329793,399.611756,135,NA,NA,135,NA
599,7,7-B12,0.375,0.5,0.1,0.1,378,0.800333333,1.354027007,NA,NA,NA,NA,NA,NA,378,NA,0.800333333,NA,1.354027007,NA,1717,501,281,573,829,523,532.3333333,942.3333333,36.89625094,591.696619,123,NA,NA,123,NA
600,7,7-C1,0.5,0.5,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
601,7,7-C2,0.5,0.5,0,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
602,7,7-C3,0.5,0.5,0,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
603,7,7-C4,0.5,0.5,0,0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
604,7,7-C5,0.5,0.5,0,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
605,7,7-C6,0.5,0.5,0.025,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
606,7,7-C7,0.5,0.5,0.025,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,804,521,2052,483,535,535,513,1130.333333,26.90724809,660.9045989,NA,NA,NA,NA,NA
607,7,7-C8,0.5,0.5,0.025,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,894,520,358,699,793,519,579.3333333,681.6666667,103.6355795,232.5515475,NA,NA,NA,NA,NA
608,7,7-C9,0.5,0.5,0.025,0.075,417,1.001,1.698447505,NA,NA,NA,NA,NA,NA,417,NA,1.001,NA,1.698447505,NA,3820,470,334,562,931,516,516,1695,46,1522.239797,53,NA,NA,53,NA
609,7,7-C10,0.5,0.5,0.025,0.1,378,0.905666667,1.354027007,NA,NA,NA,378,1.005666667,1.354027007,378,0,0.955666667,0.070710678,1.354027007,3.08879E-10,1810,494,949,516,1959,488,499.3333333,1572.666667,14.74222959,445.1743728,116,NA,110,113,4.242640687
610,7,7-C11,0.5,0.5,0.05,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
611,7,7-C12,0.5,0.5,0.05,0.025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1418,499,264,575,2547,477,517,1409.666667,51.41984053,932.0494741,NA,NA,NA,NA,NA
612,7,7-D1,0.5,0.5,0.05,0.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1605,494,636,535,679,530,519.6666667,973.3333333,22.36813209,447.0006214,NA,NA,NA,NA,NA
613,7,7-D2,0.5,0.5,0.05,0.075,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2672,475,1301,504,707,533,504,1560,29,822.847495,NA,NA,NA,NA,NA
